race,age,engnat,gender,hand,source,country,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,extraversion,neuroticism,agreeableness,conscientiousness,openness
3,18,Not English (native),Male,Right,NA,DK,2,3,3,1,3,2,3,2,2,4,4,3,3,3,3,4,2,1,4,3,4,4,4,4,2,4,4,4,4,3,3,4,3,3,2,3,3,5,2,3,4,3,5,3,4,5,4,4,3,3,2.5,3,3.7,3.1,3.8
11,21,Not English (native),Male,Right,Test site,VN,1,1,2,2,2,2,2,5,4,1,1,1,4,2,2,4,4,5,4,2,3,2,5,5,3,5,1,3,5,5,3,2,3,4,2,4,5,2,2,5,1,4,5,5,2,4,4,5,5,5,2.2,2.9,3.7,3.2,4
3,37,English (native),Female,Right,Test site,US,1,2,1,1,1,4,1,2,1,1,3,3,4,4,2,2,4,4,4,4,4,5,2,4,4,4,5,2,4,3,2,1,5,1,1,1,4,4,1,5,5,4,4,3,2,4,5,5,5,3,1.5,3.4,3.7,2.5,4
3,48,Not English (native),Female,Both,Test site,IT,2,1,4,5,4,4,1,3,3,2,2,3,1,3,1,2,1,2,2,2,3,5,3,4,5,3,5,3,5,3,2,3,2,4,3,4,2,5,1,4,3,3,2,2,2,3,3,2,2,2,2.9,1.9,3.9,3,2.4
3,38,English (native),Female,Right,Test site,GB,2,2,3,1,2,4,2,1,2,2,4,4,5,4,4,4,4,4,4,4,5,5,3,5,4,4,5,5,5,3,3,1,5,3,2,1,4,2,2,5,5,5,5,3,4,5,5,4,2,3,2.1,4.1,4.4,2.8,4.1
13,21,Not English (native),Female,Right,.edu,TR,1,3,4,3,4,4,4,3,4,5,2,2,3,2,3,2,4,4,3,3,3,5,5,4,4,4,4,4,4,4,3,3,5,2,2,4,1,4,2,4,4,4,5,5,4,5,5,3,4,5,3.5,2.8,4.1,3,4.4
3,17,Not English (native),Female,Right,Test site,IT,2,4,2,3,2,4,3,2,3,2,4,5,4,3,3,5,5,4,5,3,2,2,3,3,4,5,4,3,4,3,2,3,4,3,3,4,3,3,2,3,3,4,4,4,2,5,5,1,4,4,2.7,4.1,3.3,3,3.6
13,43,Not English (native),Male,Right,Test site,IL,1,2,2,2,2,3,1,2,2,1,5,5,5,5,5,5,5,5,5,5,3,3,4,3,3,4,3,3,4,3,2,2,5,3,2,2,3,3,3,3,3,2,5,2,3,5,2,3,4,3,1.8,5,3.3,2.8,3.2
13,23,English (native),Female,Right,Test site,CA,2,1,3,1,2,1,1,2,3,1,5,3,5,2,4,4,4,4,4,3,4,4,3,5,4,4,3,5,4,4,5,4,5,5,5,5,5,3,5,5,3,3,3,3,4,4,3,3,4,4,1.7,3.8,4,4.7,3.4
3,35,English (native),Male,Right,Test site,US,5,4,5,4,4,4,4,4,5,4,2,2,3,2,2,2,4,4,2,4,3,4,3,2,2,3,4,2,2,4,4,3,4,4,3,3,4,5,3,4,5,5,4,5,5,4,5,5,2,5,4.3,2.7,2.9,3.7,4.5
4,23,Not English (native),Male,Right,Test site,PK,1,1,2,1,1,1,1,1,3,3,2,1,1,5,3,2,2,3,1,1,3,1,5,5,1,3,1,4,1,3,4,3,4,4,3,2,5,3,3,3,2,5,4,3,4,4,4,1,5,3,1.5,2.1,2.7,3.4,3.5
3,22,Not English (native),Male,Right,Test site,IT,3,3,2,2,4,3,4,4,3,2,5,5,4,1,4,2,4,5,2,5,2,4,5,4,4,2,4,4,5,3,4,5,3,2,3,4,3,2,2,4,5,5,2,5,5,3,5,5,5,3,3,3.7,3.7,3.2,4.3
1,16,English (native),Female,Right,Test site,US,4,4,4,4,4,4,3,3,4,2,4,2,4,3,3,3,3,3,3,3,5,5,3,5,4,5,4,5,5,5,2,2,4,3,1,3,4,3,4,4,5,5,5,5,4,5,4,3,5,5,3.6,3.1,4.6,3,4.6
8,16,English (native),Female,Right,Test site,US,1,3,2,2,2,2,1,1,1,1,5,4,5,4,5,3,4,2,2,4,5,3,5,4,5,4,4,5,5,4,2,2,4,3,2,4,5,3,4,4,3,3,4,3,3,4,3,3,5,4,1.6,3.8,4.4,3.3,3.5
13,26,Not English (native),Female,Right,Test site,PK,4,4,2,2,3,3,1,4,4,1,1,1,5,1,5,4,4,4,2,5,2,3,1,4,4,4,2,5,4,5,5,1,5,1,2,1,2,3,1,4,4,2,4,5,5,3,5,2,4,5,2.8,3.2,3.4,2.5,3.9
3,41,Not English (native),Male,Right,Test site,IT,3,3,4,2,3,4,4,2,4,2,1,4,2,5,1,1,1,1,1,2,3,4,5,5,4,4,4,4,4,5,4,3,3,3,3,3,4,5,2,4,5,5,5,5,4,5,4,3,4,4,3.1,1.9,4.2,3.4,4.4
3,42,Not English (native),Female,Right,Test site,IT,4,4,4,4,4,4,4,3,2,4,4,4,4,2,3,3,2,3,2,2,2,5,4,4,4,4,5,4,4,4,3,2,4,3,3,3,2,3,1,4,4,5,4,5,4,5,4,3,3,4,3.7,2.9,4,2.8,4.1
3,37,Not English (native),Female,Right,Test site,IT,4,5,5,3,5,5,5,4,3,2,4,4,3,3,3,3,3,2,3,3,3,5,5,4,5,4,5,5,5,5,3,3,1,1,5,5,5,5,5,5,4,3,4,3,4,5,5,2,5,5,4.1,3.1,4.6,3.8,4
3,25,Not English (native),Male,Right,NA,GR,4,4,5,2,4,5,5,3,4,2,1,1,4,2,3,2,3,4,2,4,4,5,5,5,5,5,5,4,5,5,1,1,4,3,2,3,4,3,3,4,3,2,5,5,4,5,4,2,4,5,3.8,2.6,4.8,2.8,3.9
3,19,English (native),Female,Right,Test site,GB,4,4,4,4,4,4,5,4,4,4,5,4,5,4,4,5,5,5,5,4,4,4,1,5,4,3,4,4,4,3,2,4,3,1,2,2,4,3,4,3,4,4,4,4,3,4,2,3,4,3,4.1,4.6,3.6,2.8,3.5
3,18,Not English (native),Female,Left,Test site,BE,4,5,5,5,5,4,5,4,4,5,5,4,5,4,5,4,4,3,3,3,4,5,4,5,5,4,5,4,4,3,2,2,2,2,1,1,3,3,2,2,5,5,4,4,4,4,4,5,5,5,4.6,4,4.3,2,4.5
3,37,English (native),Male,Right,Test site,ZA,4,4,5,2,5,4,5,4,5,4,3,1,5,3,3,4,2,1,4,3,4,5,3,4,4,5,5,4,4,4,4,5,5,4,3,5,5,4,4,4,5,5,5,4,4,4,5,5,5,4,4.2,2.9,4.2,4.3,4.6
3,27,Not English (native),Male,Right,Test site,IT,2,1,3,2,2,3,2,1,2,2,1,1,3,3,1,1,4,4,1,3,5,5,4,4,5,4,5,4,3,3,3,4,4,4,3,4,4,3,2,4,4,5,2,5,4,2,4,3,5,4,2,2.2,4.2,3.5,3.8
11,22,Not English (native),Female,Right,Test site,PH,2,4,5,3,3,4,2,1,5,1,4,4,3,2,4,4,4,5,5,4,5,3,5,3,3,5,4,4,4,4,3,5,4,4,2,2,3,3,3,5,4,3,4,5,4,5,4,4,3,3,3,3.9,4,3.4,3.9
3,21,English (native),Female,Right,Test site,GB,3,4,3,4,5,4,3,4,5,3,2,3,3,5,2,2,4,4,3,4,2,3,2,2,3,3,4,3,3,4,2,5,5,4,2,4,3,2,3,4,4,4,5,3,3,5,3,4,5,4,3.8,3.2,2.9,3.4,4
4,22,Not English (native),Female,Right,Test site,IN,5,4,2,3,2,5,2,3,5,1,4,3,5,3,5,5,3,5,5,3,1,5,5,5,5,5,3,5,5,5,1,2,2,2,1,1,3,3,3,5,4,5,5,5,5,5,5,3,3,5,3.2,4.1,4.4,2.3,4.5
4,21,Not English (native),Male,Right,Test site,IN,3,1,1,1,1,3,1,5,5,1,3,1,5,3,5,5,5,5,5,2,4,4,4,5,5,5,5,5,5,5,3,5,5,5,2,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,2.2,3.9,4.7,4.2,5
3,35,Not English (native),Female,Right,Test site,PT,3,5,4,3,4,4,4,4,4,4,4,3,4,4,2,3,3,3,3,3,5,4,5,4,5,4,5,2,4,4,3,4,3,3,3,4,3,5,5,4,4,4,5,4,4,5,4,3,4,4,3.9,3.2,4.2,3.7,4.1
4,25,Not English (native),Female,Right,Test site,BD,3,4,4,2,4,4,4,1,4,2,5,3,5,3,4,4,4,5,5,2,1,4,5,4,4,5,2,3,5,3,4,2,5,2,4,4,2,3,4,4,5,3,4,3,5,5,2,4,4,5,3.2,4,3.6,3.4,4
4,21,Not English (native),Male,Right,Test site,PK,3,4,3,2,4,3,1,2,3,1,5,2,5,3,3,3,2,2,2,3,5,3,5,4,4,5,3,4,4,4,3,4,3,3,3,5,4,3,5,3,4,2,4,2,2,2,4,2,3,2,2.6,3,4.1,3.6,2.7
1,33,Not English (native),Male,Right,Test site,BR,4,5,5,5,5,5,4,4,5,4,3,3,3,5,1,3,1,1,1,1,5,5,3,5,5,5,5,5,5,5,3,1,4,5,3,1,5,3,5,3,4,5,5,5,5,5,5,1,5,5,4.6,2.2,4.8,3.3,4.5
5,18,Not English (native),Male,Right,Test site,GB,3,5,4,3,4,4,4,4,4,2,5,3,4,2,3,3,2,2,5,1,1,4,2,4,5,4,5,4,5,3,5,2,5,4,4,2,1,4,3,5,2,4,4,4,4,5,4,1,4,4,3.7,3,3.7,3.5,3.6
11,27,Not English (native),Female,Right,Google,AU,1,1,3,1,2,1,1,1,1,1,3,2,4,5,4,2,4,3,4,5,3,3,3,3,4,4,2,5,3,1,1,2,1,1,1,1,3,3,1,1,1,1,1,3,1,1,1,1,4,1,1.3,3.6,3.1,1.5,1.5
3,16,English (native),Female,Left,Test site,US,4,1,2,1,1,2,2,5,5,1,5,4,4,5,1,5,5,5,5,5,2,2,5,2,2,5,2,3,2,3,5,2,3,2,1,3,4,3,5,5,5,5,5,5,5,5,5,5,5,5,2.4,4.4,2.8,3.3,5
11,25,Not English (native),Male,Right,Test site,PH,5,5,4,4,5,5,4,1,4,5,5,2,3,3,4,5,5,5,5,1,1,5,2,3,3,3,2,5,4,3,5,5,4,2,4,3,5,4,5,4,5,5,5,5,5,5,5,4,5,5,4.2,3.8,3.1,4.1,4.9
13,15,English (native),Male,Left,Test site,US,4,5,5,5,5,5,5,5,5,5,2,4,5,2,1,1,1,1,1,1,5,5,3,4,5,1,5,5,4,5,4,5,5,3,3,2,5,5,3,3,5,5,5,5,4,5,5,3,3,5,4.9,1.9,4.2,3.8,4.5
3,30,Not English (native),Female,Right,Facebook,SI,4,5,4,1,2,4,5,3,5,1,5,4,5,3,5,4,5,4,4,3,2,5,2,4,1,3,2,4,5,4,3,4,5,2,3,5,5,3,4,3,3,5,5,5,4,5,4,4,4,4,3.4,4.2,3.2,3.7,4.3
3,51,English (native),Female,Right,Test site,US,4,5,5,4,5,5,5,2,5,4,4,4,5,4,1,1,2,2,4,5,4,4,5,5,4,5,5,5,5,5,5,4,5,5,1,5,5,4,5,5,3,5,4,5,5,5,4,2,5,5,4.4,3.2,4.7,4.4,4.3
3,47,English (native),Female,Left,Test site,US,2,3,2,3,3,4,3,3,4,4,4,5,5,5,2,3,2,5,3,5,4,2,4,4,4,4,4,4,4,3,4,4,5,5,3,5,4,4,3,4,3,5,5,5,4,5,5,3,5,5,3.1,3.9,3.7,4.1,4.5
3,23,Not English (native),Male,Right,Test site,CZ,1,4,4,5,3,5,2,4,4,3,4,3,4,3,1,2,2,2,1,2,5,5,5,5,5,5,5,4,5,4,5,2,5,1,1,2,2,4,3,4,5,4,5,4,4,4,5,5,4,5,3.5,2.4,4.8,2.9,4.5
5,19,Not English (native),Female,Right,Test site,EG,1,2,3,2,4,2,3,2,3,2,5,3,4,3,3,4,4,3,3,3,2,4,5,5,5,5,5,5,5,5,4,4,5,3,2,2,4,2,3,5,4,3,5,4,5,5,5,3,3,5,2.4,3.5,4.6,3.4,4.2
3,38,Not English (native),Female,Right,Facebook,SI,5,5,5,4,5,4,4,2,4,5,3,3,4,2,2,3,3,2,3,2,4,4,4,3,4,5,4,4,4,4,4,4,3,3,3,3,5,3,4,4,4,2,4,2,4,4,5,3,5,4,4.3,2.7,4,3.6,3.7
3,21,English (native),Female,Right,NA,US,4,1,2,1,5,2,2,1,2,1,5,2,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,5,5,4,5,2,2,1,5,2,5,5,5,2,2.1,4.4,4.9,4.6,3.4
3,46,Not English (native),Male,Right,Test site,NL,1,3,3,3,4,4,2,3,4,2,2,2,4,3,3,4,3,3,4,2,2,2,4,3,2,2,2,3,4,4,4,4,4,5,3,3,4,4,3,4,4,5,5,5,5,5,5,4,4,5,2.9,3,2.8,3.8,4.7
3,19,Not English (native),Male,Right,Test site,GR,2,5,2,1,2,2,2,5,5,1,1,1,2,3,3,1,5,4,2,3,2,4,5,5,4,3,5,4,3,5,5,2,5,5,2,5,5,1,5,4,2,5,2,5,3,2,5,3,2,3,2.7,2.5,4,3.9,3.2
3,55,Not English (native),Male,Right,Test site,IT,3,1,2,2,4,2,2,1,2,2,3,3,5,3,3,3,2,2,2,3,2,4,2,4,5,5,4,3,4,2,1,4,5,4,2,5,5,3,4,3,2,3,2,5,2,4,2,4,4,2,2.1,2.9,3.5,3.6,3
3,18,English (native),Male,Left,Test site,CA,4,4,4,4,4,4,3,3,4,4,2,1,4,3,1,2,3,2,2,2,1,4,4,4,4,4,4,5,4,4,3,2,4,3,3,5,4,4,2,4,2,4,3,4,4,3,4,3,2,4,3.8,2.2,3.8,3.4,3.3
4,24,English (native),Female,Right,Test site,NL,3,4,3,3,4,4,4,2,5,4,1,3,5,4,1,3,2,2,4,4,2,2,3,3,3,5,3,5,4,4,2,1,4,2,2,5,4,3,4,4,3,2,5,5,3,5,4,4,5,4,3.6,2.9,3.4,3.1,4
3,25,English (native),Male,Right,NA,GB,4,5,4,5,5,4,5,5,4,4,4,2,4,4,2,3,3,2,4,2,3,4,2,4,3,4,4,4,4,5,4,3,5,4,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4.5,3,3.7,3.8,5
3,17,Not English (native),Male,Left,Test site,RO,3,3,3,3,2,3,2,3,4,3,3,3,4,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,4,3,3,5,4,5,4,3,3,4,5,2.9,3.3,3.5,3,3.9
3,37,English (native),Male,Right,Test site,GB,3,4,4,3,5,3,4,3,5,4,4,3,4,4,3,1,3,3,4,3,2,3,2,2,2,2,2,2,4,4,3,2,3,3,3,3,3,3,3,3,5,5,4,5,4,5,5,3,3,3,3.8,3.2,2.5,2.9,4.2
1,16,English (native),Male,Right,Test site,US,5,3,5,5,5,3,5,3,5,4,1,1,5,2,4,1,1,1,3,4,4,4,2,4,3,2,2,1,4,5,5,5,5,2,1,1,5,4,4,5,5,5,5,5,5,1,5,5,5,5,4.3,2.3,3.1,3.7,4.6
13,19,Not English (native),Female,Right,Test site,HN,1,4,1,2,1,4,1,1,3,1,5,5,5,1,3,2,2,4,5,5,2,4,5,5,5,5,5,4,5,4,1,5,2,5,5,5,5,5,5,5,5,1,1,4,1,1,1,1,5,1,1.9,3.7,4.4,4.3,2.1
1,27,English (native),Female,Right,Test site,US,3,3,4,3,4,4,3,3,4,3,4,3,4,3,3,4,4,4,4,4,3,4,4,2,3,3,4,3,3,3,3,2,4,4,3,3,4,4,4,3,2,4,5,4,4,4,3,2,4,4,3.4,3.7,3.2,3.4,3.6
3,24,English (native),Male,Right,Test site,US,1,1,1,1,1,1,1,1,1,1,5,3,4,5,4,4,4,4,4,4,5,2,5,5,5,5,4,3,4,2,4,1,3,1,1,5,2,3,2,4,5,4,5,4,3,4,4,4,5,1,1,4.1,4,2.6,3.9
4,23,Not English (native),Male,Left,NA,IN,2,2,1,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,4,2,5,2,5,5,4,5,2,4,4,3,3,4,4,2,1,5,2,2,2,3,2,2,3,4,2,1,5,2,4,3,2,2.1,3.9,2.8,2.8
4,26,English (native),Female,Right,Test site,US,2,2,5,1,2,1,5,1,3,1,3,2,5,2,5,5,5,4,4,2,2,5,3,5,1,5,4,5,5,4,3,3,5,3,5,4,4,4,3,4,4,1,5,1,4,3,5,5,5,3,2.3,3.7,3.9,3.8,3.6
3,23,English (native),Male,Right,Test site,US,3,2,3,2,3,2,2,1,2,1,1,2,3,2,2,1,1,1,2,2,2,4,3,3,3,4,4,4,2,3,4,4,5,4,2,3,3,4,2,3,4,4,5,5,4,4,4,4,4,3,2.1,1.7,3.2,3.4,4.1
6,19,English (native),Female,Right,Test site,EG,2,2,2,1,2,1,1,2,1,2,3,4,3,5,2,4,5,5,5,4,1,2,4,1,2,3,1,3,2,3,4,2,1,4,1,2,2,3,1,3,3,4,1,2,2,1,4,2,3,1,1.6,4,2.2,2.3,2.3
3,25,Not English (native),Female,Right,Test site,SI,1,1,2,1,1,1,1,2,1,1,3,3,1,3,4,4,5,4,4,4,5,2,5,2,1,3,3,3,5,5,3,1,5,4,5,1,3,5,1,5,4,2,5,3,3,3,5,5,5,5,1.2,3.5,3.4,3.3,4
5,28,Not English (native),Male,Right,Test site,EG,1,1,2,1,1,1,1,2,2,1,5,4,4,3,4,2,3,5,5,3,4,3,2,3,4,3,4,2,5,3,2,5,4,4,2,3,1,3,3,3,5,5,5,4,4,4,4,3,2,5,1.3,3.8,3.3,3,4.1
3,37,English (native),Female,Right,Test site,US,3,5,5,4,5,4,4,2,3,4,4,4,5,3,4,5,4,4,4,3,5,4,3,5,4,5,4,3,5,4,4,5,4,4,3,4,4,4,3,4,3,4,5,3,3,5,2,2,4,4,3.9,4,4.2,3.9,3.5
3,13,Not English (native),Female,Left,Test site,IT,1,5,5,3,5,5,4,4,2,2,1,2,5,3,2,1,4,3,1,3,5,5,5,5,5,5,5,5,4,5,4,4,4,4,3,2,5,3,5,4,4,5,5,5,5,5,5,1,5,5,3.6,2.5,4.9,3.8,4.5
3,36,Not English (native),Female,Right,Test site,DE,4,5,5,3,5,4,4,4,5,5,5,4,4,2,2,2,2,1,2,2,5,5,5,5,5,5,5,5,5,5,2,4,3,4,2,1,3,2,2,4,5,5,5,5,4,5,5,5,5,5,4.4,2.6,5,2.7,4.9
3,49,English (native),Female,Right,NA,ZA,1,4,3,3,5,4,1,2,3,2,2,4,5,4,4,5,2,2,4,2,5,5,4,5,4,5,4,5,4,3,2,2,4,3,1,4,3,4,3,1,3,2,4,2,3,4,2,3,4,4,2.8,3.4,4.4,2.7,3.1
3,45,English (native),Female,Right,Test site,US,2,4,5,4,4,5,4,3,4,3,3,3,4,2,1,3,2,2,3,1,5,4,4,4,4,5,4,5,5,3,3,5,5,4,3,5,5,5,5,5,5,5,4,4,4,4,5,4,5,5,3.8,2.4,4.3,4.5,4.5
3,17,English (native),Female,Right,NA,US,1,4,4,4,4,3,2,2,2,2,4,2,4,2,4,4,4,4,4,4,4,4,3,4,3,2,4,3,4,2,4,2,3,2,2,2,4,3,4,4,3,4,4,4,3,4,4,2,4,2,2.8,3.6,3.3,3,3.4
3,24,Not English (native),Male,Right,Test site,IT,2,4,2,3,4,4,2,2,4,4,3,4,5,3,2,1,4,3,2,3,4,4,5,5,5,3,4,4,5,4,2,3,3,3,2,1,2,2,2,5,3,4,4,4,4,4,4,4,5,4,3.1,3,4.3,2.5,4
4,25,Not English (native),Male,Right,Test site,IN,1,3,2,3,3,2,2,1,2,1,3,3,3,3,4,3,5,3,3,3,3,3,4,3,4,4,3,4,3,3,2,2,3,3,3,1,5,3,4,4,4,3,1,3,4,3,4,4,4,4,2,3.3,3.4,3,3.4
3,18,Not English (native),Male,Right,Test site,ES,3,2,4,3,3,2,3,3,3,2,1,1,4,3,2,1,1,2,1,2,5,5,5,5,4,3,5,5,5,5,4,2,5,4,3,2,4,4,3,5,4,5,4,5,5,4,5,3,4,4,2.8,1.8,4.7,3.6,4.3
3,20,English (native),Female,Right,NA,US,3,5,4,2,4,5,1,2,2,2,1,1,2,2,1,1,1,1,4,1,2,2,1,2,2,4,3,2,3,3,4,4,5,5,2,5,5,5,4,5,4,4,4,4,5,5,5,5,5,5,3,1.5,2.4,4.4,4.6
3,13,English (native),Female,Right,Test site,US,5,5,5,5,5,5,5,4,5,4,4,2,4,1,2,2,2,2,2,2,5,5,5,5,4,5,5,5,5,5,5,3,5,3,3,5,3,5,4,5,4,5,5,5,5,5,5,3,5,5,4.8,2.3,4.9,4.1,4.7
8,21,English (native),Female,Right,Test site,US,2,2,2,1,2,2,1,2,1,2,5,4,5,5,4,5,3,2,2,5,5,4,4,5,4,5,3,4,5,3,3,1,5,1,3,1,4,4,3,3,5,3,5,3,2,5,3,5,4,5,1.7,4,4.2,2.8,4
3,21,English (native),Female,Right,Test site,US,2,1,2,1,2,2,1,2,2,1,4,3,4,3,2,3,3,2,4,3,3,3,5,3,3,3,3,3,3,3,4,1,4,3,1,1,3,4,3,3,4,4,5,4,4,5,4,4,2,4,1.6,3.1,3.2,2.7,4
3,42,English (native),Female,Right,Test site,US,2,4,4,4,4,5,1,3,3,3,4,4,4,2,4,3,1,1,4,1,5,3,4,5,4,5,4,4,4,2,2,3,5,2,4,2,5,5,4,5,3,5,4,5,4,5,4,3,5,5,3.3,2.8,4,3.7,4.3
NA,22,Not English (native),Female,Right,Test site,PK,3,1,4,4,1,2,2,4,4,1,3,1,4,3,1,1,3,4,4,4,2,2,5,4,5,5,2,5,4,4,4,4,4,5,4,4,4,5,4,3,4,2,3,4,3,2,4,2,4,3,2.6,2.8,3.8,4.1,3.1
1,18,Not English (native),Female,Right,Test site,BR,3,3,4,3,3,5,2,3,3,1,3,2,3,4,3,2,3,2,2,1,4,4,3,3,5,4,4,3,3,3,3,2,5,3,2,4,5,3,2,4,3,2,4,4,3,5,3,1,4,5,3,2.5,3.6,3.3,3.4
3,32,English (native),Male,Right,Test site,US,4,4,5,4,5,5,5,4,4,4,4,3,4,5,3,4,4,4,4,4,5,5,3,5,4,5,5,4,4,5,3,2,4,3,3,3,4,3,3,3,5,5,5,5,5,5,5,4,5,5,4.4,3.9,4.5,3.1,4.9
3,1998,English (native),Male,Both,Test site,US,4,5,5,2,5,5,3,3,5,5,5,2,5,5,2,5,2,1,5,1,1,3,2,2,3,2,5,2,1,3,3,1,3,3,4,1,5,3,5,4,4,1,5,2,5,5,5,5,1,5,4.2,3.3,2.4,3.2,3.8
3,19,Not English (native),Female,Right,Test site,RS,3,2,2,3,4,3,2,2,3,2,1,2,3,3,4,2,3,2,3,3,3,5,4,5,2,2,4,4,5,4,2,3,5,4,3,5,3,3,3,3,4,4,4,4,5,5,2,3,3,4,2.6,2.6,3.8,3.4,3.8
3,17,Not English (native),Female,Left,Test site,SE,3,3,4,2,3,4,4,2,2,1,2,3,3,2,3,2,4,4,3,2,4,4,5,4,4,4,4,3,5,3,4,2,5,4,5,2,3,4,4,3,5,4,5,4,4,5,4,5,5,4,2.8,2.8,4,3.6,4.5
4,27,Not English (native),Male,Right,Test site,IN,2,1,3,2,2,3,2,1,2,1,2,3,2,3,4,5,5,4,4,4,4,5,5,5,4,5,4,4,4,3,4,4,4,4,2,4,4,4,3,3,4,4,4,5,5,5,4,5,5,5,1.9,3.6,4.3,3.6,4.6
3,14,English (native),Female,Right,Test site,US,1,2,3,2,3,2,2,1,3,2,4,3,5,4,3,3,2,1,2,1,5,3,5,4,5,5,5,4,5,2,4,3,3,3,2,3,3,3,2,3,3,2,4,4,3,4,5,4,4,3,2.1,2.8,4.3,2.9,3.6
13,25,Not English (native),Male,Left,Facebook,RS,3,3,4,3,2,5,2,1,4,4,5,3,4,3,4,4,5,4,4,2,2,4,5,5,4,3,5,3,4,4,3,4,4,3,4,5,5,4,3,4,3,4,4,5,3,5,5,3,3,3,3.1,3.8,3.9,3.9,3.8
3,28,Not English (native),Female,Right,Test site,IT,1,3,2,1,3,2,1,1,1,4,2,2,5,2,4,2,4,4,2,4,2,2,2,4,4,4,2,2,4,3,4,2,4,2,3,2,2,3,3,2,3,2,5,4,3,5,3,3,4,4,1.9,3.1,2.9,2.7,3.6
1,34,Not English (native),Female,Right,Test site,PR,5,4,3,3,3,5,3,1,2,4,3,3,4,4,3,3,4,2,4,4,5,3,5,4,3,3,4,4,4,3,4,5,4,5,3,4,4,5,4,5,5,5,5,5,5,5,5,3,5,5,3.3,3.4,3.8,4.3,4.8
3,45,Not English (native),Female,Right,Test site,RS,2,3,4,2,3,2,3,3,2,2,3,2,1,4,3,4,1,1,5,4,4,4,3,4,3,1,4,5,4,3,4,5,4,4,3,5,5,3,3,3,4,5,5,5,5,1,5,5,5,5,2.6,2.8,3.5,3.9,4.5
13,16,Not English (native),Male,Right,Test site,IT,1,5,4,5,5,5,3,5,2,3,2,3,5,5,1,2,3,2,1,1,3,5,5,5,5,2,5,3,5,5,4,2,5,1,3,1,5,5,1,4,5,5,5,4,5,1,4,3,5,5,3.8,2.5,4.3,3.1,4.2
3,25,English (native),Male,Right,Test site,US,3,2,2,2,1,2,1,2,2,2,5,5,5,4,1,4,4,2,4,3,2,4,4,4,4,3,4,4,1,3,2,1,5,2,1,2,5,1,1,5,3,3,2,4,3,2,2,3,5,3,1.9,3.7,3.3,2.5,3
13,23,Not English (native),Female,NA,Test site,RS,3,5,5,3,5,5,5,3,4,5,4,3,4,3,2,4,3,3,3,3,3,5,4,5,3,3,4,4,5,5,4,2,3,4,3,1,4,4,3,5,4,4,5,5,5,5,4,3,5,5,4.3,3.2,4.1,3.3,4.5
11,17,Not English (native),Female,Right,Test site,PH,2,2,4,4,2,1,1,2,4,1,2,2,4,2,4,4,4,4,4,3,2,5,2,4,4,4,5,4,3,4,3,2,2,2,3,1,5,5,3,3,1,2,4,3,4,1,4,4,3,1,2.3,3.3,3.7,2.9,2.7
3,18,Not English (native),Female,Right,Test site,RS,4,4,4,4,5,5,5,4,4,4,2,4,4,3,2,2,4,4,2,2,4,5,2,2,5,3,4,5,3,4,4,2,5,2,2,2,3,4,2,5,5,5,4,5,5,4,5,5,5,5,4.3,2.9,3.7,3.1,4.8
3,28,Not English (native),Female,Right,Test site,BE,5,5,3,3,4,4,2,4,5,2,4,2,4,2,2,1,3,2,2,1,5,4,5,5,5,5,4,2,5,5,3,2,4,5,4,2,4,4,4,4,4,3,4,3,4,3,4,3,5,5,3.7,2.3,4.5,3.6,3.8
3,14,English (native),Male,Right,Test site,US,3,2,3,4,4,2,3,4,4,4,4,4,3,2,1,2,3,2,3,2,5,2,4,5,2,2,2,3,4,3,2,2,5,4,2,3,2,4,2,3,5,4,5,3,5,5,5,5,5,5,3.3,2.6,3.2,2.9,4.7
4,25,Not English (native),Female,Right,Test site,IN,4,5,4,4,4,4,5,4,5,3,4,4,4,3,4,5,4,4,3,4,5,1,5,5,5,5,5,5,5,5,3,1,3,4,2,1,3,5,3,4,4,5,5,1,4,5,4,3,4,4,4.2,3.9,4.6,2.9,3.9
4,27,Not English (native),Female,Right,Test site,IN,3,5,4,4,4,4,4,5,5,3,2,1,3,2,2,3,2,2,2,1,5,5,5,5,5,5,5,5,4,5,4,3,5,5,3,2,4,5,4,4,3,3,4,4,4,5,4,1,3,4,4.1,2,4.9,3.9,3.5
4,14,Not English (native),Male,Right,Test site,IN,5,5,5,3,5,5,5,5,5,3,4,1,3,1,3,3,3,2,4,1,4,5,2,5,4,5,4,5,4,5,1,1,2,1,1,1,2,1,1,5,4,3,5,3,4,5,5,1,5,5,4.6,2.5,4.3,1.6,4
NA,16,English (native),Female,Right,Test site,GB,4,3,3,3,4,4,2,2,2,1,5,3,5,4,3,3,4,2,4,2,4,3,4,4,4,3,4,5,4,5,1,1,4,2,1,1,4,3,3,4,2,3,5,4,3,4,4,2,4,3,2.8,3.5,4,2.4,3.4
